Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year,Month,Month_Name,Quarter,Day_of_Week,Day_Name,Is_Weekend,Profit_Margin_Pct,Revenue_Per_Unit,Profit_Per_Unit,Order_Value_Category
B-26794,2831,1289,12,Furniture,Chairs,Debit Card,2020-10-02,Colin Patterson,New York,New York City,2020-10,2020,10,October,4,4,Friday,0,45.53161427057577,235.91666666666666,107.41666666666667,Medium
B-25011,3913,961,15,Furniture,Sofas,UPI,2024-02-10,Eric Bates,Ohio,Columbus,2024-02,2024,2,February,1,5,Saturday,1,24.559161768464094,260.8666666666667,64.06666666666666,Medium
B-25011,3913,961,15,Furniture,Sofas,UPI,2021-02-06,Steven Keith,California,San Francisco,2021-02,2021,2,February,1,5,Saturday,1,24.559161768464094,260.8666666666667,64.06666666666666,Medium
B-25515,4468,1940,9,Office Supplies,Paper,COD,2022-03-16,Seth Rodriguez,Florida,Tampa,2022-03,2022,3,March,1,2,Wednesday,0,43.41987466427932,496.44444444444446,215.55555555555554,Medium
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05,2020,5,May,2,6,Sunday,1,38.12539582013933,175.44444444444446,66.88888888888889,Low
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02,2025,2,February,1,6,Sunday,1,38.12539582013933,175.44444444444446,66.88888888888889,Low
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,2021,11,November,4,1,Tuesday,0,38.12539582013933,175.44444444444446,66.88888888888889,Low
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2024-09-08,Julie Smith MD,New York,Rochester,2024-09,2024,9,September,3,6,Sunday,1,38.12539582013933,175.44444444444446,66.88888888888889,Low
B-25369,3760,1849,19,Furniture,Chairs,EMI,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05,2020,5,May,2,6,Sunday,1,49.17553191489362,197.89473684210526,97.3157894736842,Medium
B-25369,3760,1849,19,Furniture,Chairs,EMI,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02,2025,2,February,1,6,Sunday,1,49.17553191489362,197.89473684210526,97.3157894736842,Medium
B-25369,3760,1849,19,Furniture,Chairs,EMI,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,2021,11,November,4,1,Tuesday,0,49.17553191489362,197.89473684210526,97.3157894736842,Medium
B-25369,3760,1849,19,Furniture,Chairs,EMI,2024-09-08,Julie Smith MD,New York,Rochester,2024-09,2024,9,September,3,6,Sunday,1,49.17553191489362,197.89473684210526,97.3157894736842,Medium
B-26222,8706,3099,14,Office Supplies,Pens,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,2,Wednesday,0,35.596140592694695,621.8571428571429,221.35714285714286,Premium
B-26222,4708,696,14,Electronics,Electronic Games,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,2,Wednesday,0,14.783347493627868,336.2857142857143,49.714285714285715,Medium
B-26222,8089,3132,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,2,Wednesday,0,38.71924836197305,475.8235294117647,184.23529411764707,Premium
B-25316,5462,673,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,2022-11,2022,11,November,4,3,Thursday,0,12.321493958257049,455.1666666666667,56.083333333333336,High
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,2023-11,2023,11,November,4,1,Tuesday,0,6.9461827284105135,355.1111111111111,24.666666666666668,High
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,2020-04,2020,4,April,2,5,Saturday,1,19.80243510222835,2902.0,574.6666666666666,Premium
B-25763,2349,319,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,1,Tuesday,0,13.580246913580247,587.25,79.75,Low
B-25763,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,1,Tuesday,0,47.22627737226278,587.1428571428571,277.2857142857143,Premium
B-25763,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,1,Tuesday,0,11.727616645649434,339.85714285714283,39.857142857142854,Low
B-25763,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,1,Tuesday,0,27.77551850345669,1844.25,512.25,High
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03,2022,3,March,1,2,Wednesday,0,22.03626220362622,44.8125,9.875,Low
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,2020-06,2020,6,June,2,2,Wednesday,0,22.03626220362622,44.8125,9.875,Low
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12,2022,12,December,4,4,Friday,0,22.03626220362622,44.8125,9.875,Low
B-25465,717,158,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,2024-11,2024,11,November,4,6,Sunday,1,22.03626220362622,44.8125,9.875,Low
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,2020-11,2020,11,November,4,4,Friday,0,22.03626220362622,44.8125,9.875,Low
B-25465,717,158,16,Furniture,Tables,Credit Card,2023-10-24,Sylvia Barron,New York,Rochester,2023-10,2023,10,October,4,1,Tuesday,0,22.03626220362622,44.8125,9.875,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03,2022,3,March,1,2,Wednesday,0,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2020-06-24,Steven Frey,Florida,Miami,2020-06,2020,6,June,2,2,Wednesday,0,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12,2022,12,December,4,4,Friday,0,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2024-11-24,Crystal Chambers,New York,New York City,2024-11,2024,11,November,4,6,Sunday,1,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2020-11-06,Robert White,Florida,Orlando,2020-11,2020,11,November,4,4,Friday,0,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-25465,508,177,17,Furniture,Sofas,UPI,2023-10-24,Sylvia Barron,New York,Rochester,2023-10,2023,10,October,4,1,Tuesday,0,34.84251968503937,29.88235294117647,10.411764705882353,Low
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07,2023,7,July,3,1,Tuesday,0,11.564698358558942,3127.3333333333335,361.6666666666667,Premium
B-26352,9382,1085,3,Electronics,Printers,Debit Card,2022-05-16,Annette Pierce,New York,Rochester,2022-05,2022,5,May,2,0,Monday,0,11.564698358558942,3127.3333333333335,361.6666666666667,Premium
B-26352,4936,576,19,Furniture,Tables,COD,2023-07-18,Marcus Brown,Illinois,Chicago,2023-07,2023,7,July,3,1,Tuesday,0,11.66936790923825,259.7894736842105,30.31578947368421,Medium
B-26352,4936,576,19,Furniture,Tables,COD,2022-05-16,Annette Pierce,New York,Rochester,2022-05,2022,5,May,2,0,Monday,0,11.66936790923825,259.7894736842105,30.31578947368421,Medium
B-26528,2663,64,19,Furniture,Sofas,COD,2024-06-16,Donald Hernandez,California,San Francisco,2024-06,2024,6,June,2,6,Sunday,1,2.403304543747653,140.1578947368421,3.3684210526315788,Medium
B-26528,2663,64,19,Furniture,Sofas,COD,2021-10-23,Megan Davis,Ohio,Cleveland,2021-10,2021,10,October,4,5,Saturday,1,2.403304543747653,140.1578947368421,3.3684210526315788,Medium
B-26670,5151,1680,5,Electronics,Printers,EMI,2022-10-22,Robert Brooks,Texas,Houston,2022-10,2022,10,October,4,5,Saturday,1,32.6150262085032,1030.2,336.0,High
B-25331,2514,95,8,Office Supplies,Pens,UPI,2023-07-17,Miguel Alvarez,New York,Rochester,2023-07,2023,7,July,3,0,Monday,0,3.7788385043754973,314.25,11.875,Medium
B-25832,6129,2976,2,Electronics,Laptops,EMI,2025-02-24,Jennifer Arnold,New York,New York City,2025-02,2025,2,February,1,0,Monday,0,48.556045031815955,3064.5,1488.0,High
B-25832,4395,1663,3,Furniture,Bookcases,COD,2025-02-24,Jennifer Arnold,New York,New York City,2025-02,2025,2,February,1,0,Monday,0,37.83845278725825,1465.0,554.3333333333334,Medium
B-25897,5393,2642,8,Furniture,Chairs,UPI,2021-03-07,Jessica Blankenship,Ohio,Cincinnati,2021-03,2021,3,March,1,6,Sunday,1,48.98943074355646,674.125,330.25,High
B-25713,2280,509,8,Electronics,Phones,Credit Card,2021-01-03,Peggy Campos,New York,Buffalo,2021-01,2021,1,January,1,6,Sunday,1,22.32456140350877,285.0,63.625,Low
B-25065,6596,1439,9,Office Supplies,Paper,Debit Card,2023-05-03,Craig Ortega,Ohio,Cincinnati,2023-05,2023,5,May,2,2,Wednesday,0,21.81625227410552,732.8888888888889,159.88888888888889,High
B-25949,4510,1896,5,Office Supplies,Paper,EMI,2023-10-25,Johnny Simon,California,Los Angeles,2023-10,2023,10,October,4,2,Wednesday,0,42.03991130820399,902.0,379.2,Medium
B-26033,6077,2378,18,Electronics,Phones,COD,2022-08-21,Keith Brooks,New York,New York City,2022-08,2022,8,August,3,6,Sunday,1,39.131150238604576,337.6111111111111,132.11111111111111,High
B-26017,5379,2510,17,Electronics,Printers,COD,2022-04-16,Jason Martinez,Ohio,Columbus,2022-04,2022,4,April,2,5,Saturday,1,46.6629485034393,316.4117647058824,147.64705882352942,High
B-26926,4629,1660,16,Office Supplies,Markers,EMI,2023-04-02,Steven Herrera,California,San Diego,2023-04,2023,4,April,2,6,Sunday,1,35.86087707928278,289.3125,103.75,Medium
B-26258,2710,555,20,Electronics,Laptops,Debit Card,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10,2024,10,October,4,0,Monday,0,20.479704797047972,135.5,27.75,Medium
B-26258,3224,1018,14,Office Supplies,Binders,UPI,2024-10-21,Beverly Lamb,Illinois,Chicago,2024-10,2024,10,October,4,0,Monday,0,31.575682382133998,230.28571428571428,72.71428571428571,Medium
B-26240,8042,936,15,Office Supplies,Markers,EMI,2021-07-09,Michael Williams,Illinois,Springfield,2021-07,2021,7,July,3,4,Friday,0,11.638895797065407,536.1333333333333,62.4,Premium
B-26240,8042,936,15,Office Supplies,Markers,EMI,2022-04-08,Zachary Carpenter,California,Los Angeles,2022-04,2022,4,April,2,4,Friday,0,11.638895797065407,536.1333333333333,62.4,Premium
B-26922,3957,151,10,Office Supplies,Binders,EMI,2022-04-30,Timothy Baker,Texas,Austin,2022-04,2022,4,April,2,5,Saturday,1,3.8160222390700027,395.7,15.1,Medium
B-26894,8769,3178,16,Office Supplies,Markers,Debit Card,2023-01-20,Adam James,Illinois,Chicago,2023-01,2023,1,January,1,4,Friday,0,36.241304595734974,548.0625,198.625,Premium
B-25330,2957,917,16,Office Supplies,Pens,Debit Card,2024-11-17,Katrina Wood,Illinois,Chicago,2024-11,2024,11,November,4,6,Sunday,1,31.01115995941833,184.8125,57.3125,Medium
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2022-04-23,James Murray,Texas,Dallas,2022-04,2022,4,April,2,5,Saturday,1,48.78368263473054,890.6666666666666,434.5,High
B-26288,5344,2607,6,Office Supplies,Paper,Debit Card,2025-02-18,Mr. Nathaniel Reeves,New York,Rochester,2025-02,2025,2,February,1,1,Tuesday,0,48.78368263473054,890.6666666666666,434.5,High
B-25228,6061,2121,19,Electronics,Laptops,EMI,2021-05-27,Jodi Wood,Ohio,Cleveland,2021-05,2021,5,May,2,3,Thursday,0,34.9942253753506,319.0,111.63157894736842,High
B-25228,6061,2121,19,Electronics,Laptops,EMI,2022-01-17,Dr. Thomas Peterson,California,San Diego,2022-01,2022,1,January,1,0,Monday,0,34.9942253753506,319.0,111.63157894736842,High
B-26457,5376,1928,7,Furniture,Tables,Credit Card,2025-01-15,Mario Hall,New York,New York City,2025-01,2025,1,January,1,2,Wednesday,0,35.86309523809524,768.0,275.42857142857144,High
B-25790,2792,1008,8,Electronics,Printers,COD,2021-02-14,Justin Rosales,Florida,Miami,2021-02,2021,2,February,1,6,Sunday,1,36.10315186246418,349.0,126.0,Medium
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2024-08-31,Autumn Lee,Ohio,Columbus,2024-08,2024,8,August,3,5,Saturday,1,8.457880434782608,588.8,49.8,Medium
B-25868,2944,249,5,Office Supplies,Binders,Credit Card,2022-12-26,Victoria Duran,Texas,Dallas,2022-12,2022,12,December,4,0,Monday,0,8.457880434782608,588.8,49.8,Medium
B-25381,4220,945,13,Office Supplies,Markers,EMI,2024-03-21,Barry Garcia,Illinois,Springfield,2024-03,2024,3,March,1,3,Thursday,0,22.393364928909953,324.61538461538464,72.6923076923077,Medium
B-25381,4220,945,13,Office Supplies,Markers,EMI,2020-12-15,Dawn Webb,Illinois,Peoria,2020-12,2020,12,December,4,1,Tuesday,0,22.393364928909953,324.61538461538464,72.6923076923077,Medium
B-25153,8526,1704,4,Office Supplies,Binders,Debit Card,2023-03-21,Patricia Sanford,Texas,Austin,2023-03,2023,3,March,1,1,Tuesday,0,19.985925404644618,2131.5,426.0,Premium
B-26576,8218,1430,19,Furniture,Bookcases,Credit Card,2023-06-08,William Walters,California,San Francisco,2023-06,2023,6,June,2,3,Thursday,0,17.400827451934777,432.5263157894737,75.26315789473684,Premium
B-26526,599,265,4,Electronics,Phones,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07,2022,7,July,3,6,Sunday,1,44.24040066777963,149.75,66.25,Low
B-26526,599,265,4,Electronics,Phones,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12,2024,12,December,4,3,Thursday,0,44.24040066777963,149.75,66.25,Low
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2022-07-17,Emma Scott,New York,Buffalo,2022-07,2022,7,July,3,6,Sunday,1,19.911991199119914,272.7,54.3,Medium
B-26526,2727,543,10,Furniture,Bookcases,Credit Card,2024-12-05,Sabrina Buckley,New York,Rochester,2024-12,2024,12,December,4,3,Thursday,0,19.911991199119914,272.7,54.3,Medium
B-25819,2589,605,11,Office Supplies,Pens,EMI,2023-11-02,Robert Rojas,California,San Francisco,2023-11,2023,11,November,4,3,Thursday,0,23.368095789880265,235.36363636363637,55.0,Medium
B-25819,2589,605,11,Office Supplies,Pens,EMI,2024-10-05,Eric Johnson,Ohio,Cleveland,2024-10,2024,10,October,4,5,Saturday,1,23.368095789880265,235.36363636363637,55.0,Medium
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-11-13,Heather Parker,Texas,Austin,2022-11,2022,11,November,4,6,Sunday,1,29.13135593220339,419.55555555555554,122.22222222222223,Medium
B-25698,3776,1100,9,Electronics,Electronic Games,EMI,2022-12-28,Thomas Matthews,Illinois,Peoria,2022-12,2022,12,December,4,2,Wednesday,0,29.13135593220339,419.55555555555554,122.22222222222223,Medium
B-26820,5402,1666,12,Furniture,Bookcases,EMI,2025-02-26,Kimberly Beard,Ohio,Cleveland,2025-02,2025,2,February,1,2,Wednesday,0,30.840429470566455,450.1666666666667,138.83333333333334,High
B-25396,5165,885,16,Office Supplies,Pens,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11,2022,11,November,4,5,Saturday,1,17.134559535333977,322.8125,55.3125,High
B-25396,4863,2394,4,Furniture,Bookcases,EMI,2022-11-12,Lydia Donovan,Illinois,Peoria,2022-11,2022,11,November,4,5,Saturday,1,49.228871067242444,1215.75,598.5,Medium
B-25529,1626,258,15,Office Supplies,Pens,EMI,2021-06-07,Edward Johnson,Florida,Orlando,2021-06,2021,6,June,2,0,Monday,0,15.867158671586715,108.4,17.2,Low
B-26501,8851,3962,7,Furniture,Tables,EMI,2020-09-26,Ricky Smith,Florida,Miami,2020-09,2020,9,September,3,5,Saturday,1,44.76330358151621,1264.4285714285713,566.0,Premium
B-26910,9680,3295,9,Furniture,Tables,COD,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,2024,4,April,2,0,Monday,0,34.039256198347104,1075.5555555555557,366.1111111111111,Premium
B-26910,8468,3666,8,Office Supplies,Pens,UPI,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,2024,4,April,2,0,Monday,0,43.29239489844119,1058.5,458.25,Premium
B-26910,4441,314,14,Furniture,Chairs,Debit Card,2024-04-29,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,2024,4,April,2,0,Monday,0,7.070479621706823,317.2142857142857,22.428571428571427,Medium
B-25978,6622,2673,8,Furniture,Sofas,COD,2024-04-10,Malik Walker,New York,New York City,2024-04,2024,4,April,2,2,Wednesday,0,40.365448504983384,827.75,334.125,High
B-26537,3260,207,17,Furniture,Tables,UPI,2023-12-21,Tanya Walker,California,San Diego,2023-12,2023,12,December,4,3,Thursday,0,6.349693251533742,191.76470588235293,12.176470588235293,Medium
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-05-02,Sherri Ferguson DVM,Texas,Austin,2024-05,2024,5,May,2,3,Thursday,0,26.662073716844642,1088.625,290.25,Premium
B-25881,8709,2322,8,Furniture,Tables,Debit Card,2024-11-21,Kristin Hart,California,San Francisco,2024-11,2024,11,November,4,3,Thursday,0,26.662073716844642,1088.625,290.25,Premium
B-25237,5250,187,1,Office Supplies,Binders,COD,2022-03-17,Jim Johnson,Ohio,Cincinnati,2022-03,2022,3,March,1,3,Thursday,0,3.561904761904762,5250.0,187.0,High
B-25237,5250,187,1,Office Supplies,Binders,COD,2023-05-14,David Hamilton,Texas,Houston,2023-05,2023,5,May,2,6,Sunday,1,3.561904761904762,5250.0,187.0,High
B-26122,4116,921,20,Office Supplies,Paper,UPI,2024-10-07,Michael Jimenez,California,Los Angeles,2024-10,2024,10,October,4,0,Monday,0,22.37609329446064,205.8,46.05,Medium
B-26122,4116,921,20,Office Supplies,Paper,UPI,2020-09-08,Angela Norman,Illinois,Springfield,2020-09,2020,9,September,3,1,Tuesday,0,22.37609329446064,205.8,46.05,Medium
B-25709,1109,418,15,Office Supplies,Paper,UPI,2021-08-19,Denise Mcdaniel,California,Los Angeles,2021-08,2021,8,August,3,3,Thursday,0,37.69161406672678,73.93333333333334,27.866666666666667,Low
B-26656,3573,562,7,Office Supplies,Pens,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10,2022,10,October,4,2,Wednesday,0,15.729079205149734,510.42857142857144,80.28571428571429,Medium
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05,2020,5,May,2,5,Saturday,1,15.729079205149734,510.42857142857144,80.28571428571429,Medium
B-26656,3573,562,7,Office Supplies,Pens,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04,2020,4,April,2,5,Saturday,1,15.729079205149734,510.42857142857144,80.28571428571429,Medium
B-26656,8055,661,10,Electronics,Phones,EMI,2022-10-12,Michael Rodriguez,New York,Rochester,2022-10,2022,10,October,4,2,Wednesday,0,8.206083178150218,805.5,66.1,Premium
B-26656,8055,661,10,Electronics,Phones,EMI,2020-05-23,Matthew Huff,California,San Diego,2020-05,2020,5,May,2,5,Saturday,1,8.206083178150218,805.5,66.1,Premium
B-26656,8055,661,10,Electronics,Phones,EMI,2020-04-18,Linda Little,Florida,Tampa,2020-04,2020,4,April,2,5,Saturday,1,8.206083178150218,805.5,66.1,Premium
B-25801,6829,2609,2,Electronics,Laptops,EMI,2022-06-04,Kerri Andrews,California,San Francisco,2022-06,2022,6,June,2,5,Saturday,1,38.204715185239415,3414.5,1304.5,High
B-25801,6390,3089,12,Office Supplies,Paper,COD,2022-06-04,Kerri Andrews,California,San Francisco,2022-06,2022,6,June,2,5,Saturday,1,48.34115805946792,532.5,257.4166666666667,High
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2022-11-16,Jeffrey Johnson III,California,San Francisco,2022-11,2022,11,November,4,2,Wednesday,0,26.993654604699024,343.0,92.58823529411765,High
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2024-07-18,Daniel Dixon,California,San Diego,2024-07,2024,7,July,3,3,Thursday,0,26.993654604699024,343.0,92.58823529411765,High
B-25006,5831,1574,17,Office Supplies,Pens,Debit Card,2023-07-16,Tiffany Robinson,Florida,Miami,2023-07,2023,7,July,3,6,Sunday,1,26.993654604699024,343.0,92.58823529411765,High
B-26106,7952,3865,8,Furniture,Sofas,Debit Card,2020-08-10,Mr. Gregg Sawyer,Illinois,Peoria,2020-08,2020,8,August,3,0,Monday,0,48.604124748490946,994.0,483.125,Premium
B-25789,3659,379,5,Furniture,Bookcases,UPI,2024-06-22,John Silva,California,Los Angeles,2024-06,2024,6,June,2,5,Saturday,1,10.358021317299809,731.8,75.8,Medium
B-26292,4183,1159,4,Office Supplies,Pens,Debit Card,2020-07-13,Nathan Moss,Illinois,Springfield,2020-07,2020,7,July,3,0,Monday,0,27.707387042792252,1045.75,289.75,Medium
B-25895,7478,1381,11,Electronics,Phones,EMI,2024-04-16,Donald Medina,Texas,Houston,2024-04,2024,4,April,2,1,Tuesday,0,18.467504680395827,679.8181818181819,125.54545454545455,High
B-25813,702,238,9,Electronics,Phones,COD,2021-03-13,Charles Henderson,Florida,Tampa,2021-03,2021,3,March,1,5,Saturday,1,33.903133903133906,78.0,26.444444444444443,Low
B-26863,4037,1494,15,Furniture,Chairs,EMI,2023-04-01,Brenda Davis,California,San Francisco,2023-04,2023,4,April,2,5,Saturday,1,37.00767896953183,269.1333333333333,99.6,Medium
B-25759,5014,2332,2,Furniture,Chairs,COD,2020-11-10,Leah Calderon,Illinois,Chicago,2020-11,2020,11,November,4,1,Tuesday,0,46.50977263661747,2507.0,1166.0,High
B-26357,9879,4930,15,Electronics,Laptops,Debit Card,2023-06-08,Brandi Vasquez,New York,Rochester,2023-06,2023,6,June,2,3,Thursday,0,49.903836420690354,658.6,328.6666666666667,Premium
B-26819,8762,3502,1,Electronics,Phones,Debit Card,2021-08-17,Debra Richards,Florida,Tampa,2021-08,2021,8,August,3,1,Tuesday,0,39.968043825610586,8762.0,3502.0,Premium
